(ddp_env) [curso370@login209-18 logs]$ cat gpu_usage_11807744.log
timestamp, index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB]
2025/04/15 01:27:04.611, 1, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:27:09.611, 0, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:27:09.611, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:27:14.612, 0, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:27:14.612, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:27:19.613, 0, NVIDIA A100-PCIE-40GB, 95 %, 5959 MiB, 40960 MiB
2025/04/15 01:27:19.613, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:27:24.613, 0, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:27:24.616, 1, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:27:29.617, 0, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:27:29.640, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:27:34.641, 0, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:27:34.660, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:27:39.660, 0, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:27:39.671, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:27:44.672, 0, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:27:44.672, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:27:49.672, 0, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:27:49.672, 1, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:27:54.672, 0, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:27:54.691, 1, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:27:59.692, 0, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:27:59.707, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:28:04.708, 0, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:28:04.723, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:28:09.723, 0, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:28:09.753, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:28:14.754, 0, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:28:14.769, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:28:19.769, 0, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:28:19.774, 1, NVIDIA A100-PCIE-40GB, 95 %, 5959 MiB, 40960 MiB
2025/04/15 01:28:24.775, 0, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:28:24.775, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:28:29.775, 0, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:28:29.775, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:28:34.775, 0, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:28:34.775, 1, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:28:39.776, 0, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:28:39.776, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:28:44.776, 0, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:28:44.803, 1, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:28:49.804, 0, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:28:49.817, 1, NVIDIA A100-PCIE-40GB, 96 %, 5959 MiB, 40960 MiB
2025/04/15 01:28:54.818, 0, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:28:54.840, 1, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:28:59.841, 0, NVIDIA A100-PCIE-40GB, 95 %, 5959 MiB, 40960 MiB
2025/04/15 01:28:59.855, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:29:04.856, 0, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:29:04.878, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:29:09.879, 0, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:29:09.879, 1, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:29:14.879, 0, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:29:14.883, 1, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:29:19.884, 0, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:29:19.890, 1, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:29:24.891, 0, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:29:24.921, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:29:29.921, 0, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:29:29.939, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:29:34.940, 0, NVIDIA A100-PCIE-40GB, 95 %, 5959 MiB, 40960 MiB
2025/04/15 01:29:34.965, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:29:39.966, 0, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:29:39.982, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:29:44.982, 0, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:29:44.982, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:29:49.983, 0, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:29:49.983, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:29:54.983, 0, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:29:54.983, 1, NVIDIA A100-PCIE-40GB, 96 %, 5959 MiB, 40960 MiB
2025/04/15 01:29:59.983, 0, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:29:59.983, 1, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:30:04.984, 0, NVIDIA A100-PCIE-40GB, 95 %, 5959 MiB, 40960 MiB
2025/04/15 01:30:05.206, 1, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:30:10.206, 0, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:30:10.211, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:30:15.212, 0, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:30:15.215, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:30:20.215, 0, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:30:20.216, 1, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:30:25.216, 0, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:30:25.216, 1, NVIDIA A100-PCIE-40GB, 95 %, 5959 MiB, 40960 MiB
2025/04/15 01:30:30.217, 0, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:30:30.222, 1, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:30:35.222, 0, NVIDIA A100-PCIE-40GB, 95 %, 5959 MiB, 40960 MiB
2025/04/15 01:30:35.222, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:30:40.222, 0, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:30:40.223, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:30:45.223, 0, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:30:45.233, 1, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:30:50.234, 0, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:30:50.272, 1, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:30:55.272, 0, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:30:55.359, 1, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:31:00.360, 0, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:31:00.397, 1, NVIDIA A100-PCIE-40GB, 95 %, 5959 MiB, 40960 MiB
2025/04/15 01:31:05.400, 0, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:31:05.400, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:31:10.400, 0, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:31:10.401, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:31:15.401, 0, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:31:15.401, 1, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:31:20.401, 0, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:31:20.401, 1, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:31:25.402, 0, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:31:25.409, 1, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:31:30.410, 0, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:31:30.414, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:31:35.414, 0, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:31:35.427, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:31:40.428, 0, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:31:40.447, 1, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:31:45.447, 0, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:31:45.447, 1, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:31:50.448, 0, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:31:50.448, 1, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:31:55.448, 0, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:31:55.449, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:32:00.452, 0, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:32:00.490, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:32:05.490, 0, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:32:05.511, 1, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:32:10.511, 0, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:32:10.544, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:32:15.544, 0, NVIDIA A100-PCIE-40GB, 95 %, 5959 MiB, 40960 MiB
2025/04/15 01:32:15.566, 1, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:32:20.566, 0, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:32:20.574, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:32:25.581, 0, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:32:25.581, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:32:30.581, 0, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:32:30.581, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:32:35.581, 0, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:32:35.581, 1, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:32:40.582, 0, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:32:40.582, 1, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:32:45.582, 0, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:32:45.591, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:32:50.592, 0, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:32:50.592, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:32:55.592, 0, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:32:55.621, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:33:00.621, 0, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:33:00.638, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:33:05.639, 0, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:33:05.644, 1, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:33:10.644, 0, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:33:10.644, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:33:15.644, 0, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:33:15.644, 1, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:33:20.645, 0, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:33:20.651, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:33:25.651, 0, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:33:25.683, 1, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:33:30.684, 0, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:33:30.699, 1, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:33:35.700, 0, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:33:35.725, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:33:40.726, 0, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:33:40.728, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:33:45.728, 0, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:33:45.728, 1, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:33:50.728, 0, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:33:50.736, 1, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:33:55.736, 0, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:33:55.743, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:34:00.743, 0, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:34:00.743, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:34:05.743, 0, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:34:05.743, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:34:10.744, 0, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:34:10.749, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:34:15.749, 0, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:34:15.765, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:34:20.765, 0, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:34:20.773, 1, NVIDIA A100-PCIE-40GB, 95 %, 5959 MiB, 40960 MiB
2025/04/15 01:34:25.773, 0, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:34:25.775, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:34:30.775, 0, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:34:30.783, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:34:35.784, 0, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:34:35.808, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:34:40.808, 0, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:34:40.821, 1, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:34:45.822, 0, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:34:45.843, 1, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:34:50.843, 0, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:34:50.854, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:34:55.855, 0, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:34:55.885, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:35:00.886, 0, NVIDIA A100-PCIE-40GB, 95 %, 5959 MiB, 40960 MiB
2025/04/15 01:35:00.920, 1, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:35:05.921, 0, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:35:05.949, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:35:10.949, 0, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:35:10.975, 1, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:35:15.975, 0, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:35:15.999, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:35:20.999, 0, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:35:21.033, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:35:26.033, 0, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:35:26.064, 1, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:35:31.064, 0, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:35:31.064, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:35:36.064, 0, NVIDIA A100-PCIE-40GB, 95 %, 5959 MiB, 40960 MiB
2025/04/15 01:35:36.437, 1, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:35:41.828, 0, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:35:41.829, 1, NVIDIA A100-PCIE-40GB, 95 %, 5959 MiB, 40960 MiB
2025/04/15 01:35:46.829, 0, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:35:46.829, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:35:51.829, 0, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:35:51.829, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:35:56.830, 0, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:35:56.830, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:36:01.830, 0, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:36:01.830, 1, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:36:06.830, 0, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:36:06.830, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:36:11.831, 0, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:36:11.831, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:36:16.831, 0, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:36:16.831, 1, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:36:21.831, 0, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:36:21.831, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:36:26.832, 0, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:36:26.832, 1, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:36:31.832, 0, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:36:31.832, 1, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:36:36.832, 0, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:36:36.833, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:36:41.833, 0, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:36:41.833, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:36:46.833, 0, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:36:46.837, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:36:51.837, 0, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:36:51.844, 1, NVIDIA A100-PCIE-40GB, 95 %, 5959 MiB, 40960 MiB
2025/04/15 01:36:56.845, 0, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:36:56.847, 1, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:37:01.847, 0, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:37:01.850, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:37:06.850, 0, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
2025/04/15 01:37:06.856, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:37:11.856, 0, NVIDIA A100-PCIE-40GB, 97 %, 5959 MiB, 40960 MiB
2025/04/15 01:37:11.885, 1, NVIDIA A100-PCIE-40GB, 99 %, 5959 MiB, 40960 MiB
2025/04/15 01:37:16.886, 0, NVIDIA A100-PCIE-40GB, 98 %, 5959 MiB, 40960 MiB
